product_id,product_name,main_category,sub_category,cluster_id,segment_name,cluster_method,cluster_config,is_anomaly,market_spread,market_spread_share,avg_price_raw,price_rank_mean,price_rank_std,rating_presence,rating_imputed,mean_rating,mean_rating_count,log_review_count,engagement_score,top_seller_share,promoted_share,discount_share,limited_share,tag__new_product,tag__new_lower_price,tag__discontinued,volume_est,aspect_ratio,cat_entropy,cat_max_share,online_sellable_share,listing_rows,cat__storage_organisation,cat__kitchenware_tablewar,cat__beds_mattresses,cat__decoration,cat__kitchen_appliances,cat__storage_furniture,cat__sofas_armchairs,cat__lighting,cat__other
29604405,METOD / MAXIMERA,kitchen-appliances,kitchens,-1,Outliers / Noise,HDBSCAN,"mcs=320,ms=20",0,1,0.021739130434782608,15300.0,0.8526007625272332,0.0,0.0,4.6,,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.0,1.0,1.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
29604617,METOD / MAXIMERA,kuhinjski-elementi-i-uredaji,corpuri-de-bucatarie,-1,Outliers / Noise,HDBSCAN,"mcs=320,ms=20",0,3,0.06521739130434782,12387.333333333334,0.8603239579818366,0.010977165958661696,0.0,4.6,,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,864000.0,0.9999999833333336,-0.0,1.0,1.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
29604641,METOD,kitchen-appliances,kitchen-cabinets,-1,Outliers / Noise,HDBSCAN,"mcs=320,ms=20",0,4,0.08695652173913043,1808.5,0.6712982890765964,0.057649373324504094,0.5,4.7,4.7,15.0,2.772588722239781,1.3862943611198906,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.9999999500000014,0.6931471805599453,0.5,1.0,4,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5
29604679,METOD / MAXIMERA,kitchen-appliances,kitchen-cabinets,-1,Outliers / Noise,HDBSCAN,"mcs=320,ms=20",0,2,0.043478260869565216,13885.0,0.8880991642527236,0.03791445599938067,0.0,4.6,,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,480000.0,0.6666666555555558,-0.0,1.0,0.5,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
29604735,METOD / MAXIMERA,kitchen-appliances,kitchens,-1,Outliers / Noise,HDBSCAN,"mcs=320,ms=20",0,2,0.043478260869565216,237250.0,0.8881531675461543,0.007432489972018624,0.0,4.6,,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.0,1.0,0.5,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
29604924,METOD,kitchen-appliances,kitchens,-1,Outliers / Noise,HDBSCAN,"mcs=320,ms=20",0,2,0.043478260869565216,91900.0,0.7490895013706971,0.016211597991007538,0.5,1.0,1.0,1.0,0.6931471805599453,0.34657359027997264,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.0,1.0,1.0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
29605080,METOD,kitchen-appliances,kitchens,-1,Outliers / Noise,HDBSCAN,"mcs=320,ms=20",0,2,0.043478260869565216,136475.0,0.793388321673069,0.0206323888462004,0.0,4.6,,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,696320.0,1.8823529134948103,-0.0,1.0,1.0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
29605297,METOD / MAXIMERA,kitchen-appliances,kitchens,-1,Outliers / Noise,HDBSCAN,"mcs=320,ms=20",0,2,0.043478260869565216,245925.0,0.8982166283555053,0.0008659903930287482,0.0,4.6,,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.0,1.0,0.5,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
29605377,METOD,kitchen-appliances,kitchens,-1,Outliers / Noise,HDBSCAN,"mcs=320,ms=20",0,1,0.021739130434782608,240000.0,0.7918642831083547,0.0,1.0,5.0,5.0,1.0,0.6931471805599453,0.6931471805599453,0.0,1.0,0.0,0.0,1.0,0.0,0.0,384000.0,1.3333333111111116,-0.0,1.0,1.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
29605513,METOD / MAXIMERA,kitchen-appliances,kitchen-cabinets,-1,Outliers / Noise,HDBSCAN,"mcs=320,ms=20",0,1,0.021739130434782608,17150.0,0.7995716379213167,0.0,0.0,4.6,,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6666666555555558,-0.0,1.0,1.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
29605669,METOD / MAXIMERA,kitchen-appliances,kitchens,-1,Outliers / Noise,HDBSCAN,"mcs=320,ms=20",0,2,0.043478260869565216,99500.0,0.7620213688053357,0.011884298128028645,0.0,4.6,,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.0,1.0,1.0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
29605867,METOD,cocina,kitchen-cabinets,-1,Outliers / Noise,HDBSCAN,"mcs=320,ms=20",0,3,0.06521739130434782,77490.33333333333,0.8102062338320772,0.030908248283950602,1.0,4.6000000000000005,4.6000000000000005,61.666666666666664,4.137829674161839,4.137829674161839,0.0,1.0,0.0,0.0,1.0,0.0,0.0,720000.0,0.9999999833333336,-0.0,1.0,1.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
